ID,condition,trial,phase,object,choice
736,BB,control,Phase 2,D,0.917
737,BB,control,Phase 1,A,0.918
738,BB,control,Phase 1,B,0.918
739,BB,control,Phase 1,C,0.917
740,BB,control,Phase 1,D,0.918
741,BB,control,Phase 2,A,0.918
742,BB,control,Phase 2,B,0.918
743,BB,control,Phase 2,C,0.918
744,BB,control,Phase 2,D,0.918
745,BB,control,Phase 1,A,0.917
746,BB,control,Phase 1,B,0.918
747,BB,control,Phase 1,C,0.918
748,BB,control,Phase 1,D,0.918
749,BB,control,Phase 2,A,0.918
750,BB,control,Phase 2,B,0.918
751,BB,control,Phase 2,C,0.917
752,BB,control,Phase 2,D,0.918
753,BB,control,Phase 1,A,0.918
754,BB,control,Phase 1,B,0.917
755,BB,control,Phase 1,C,0.917
756,BB,control,Phase 1,D,0.918
757,BB,control,Phase 2,A,0.918
758,BB,control,Phase 2,B,0.917
759,BB,control,Phase 2,C,0.918
760,BB,control,Phase 2,D,0.917
761,BB,control,Phase 1,A,0.917
762,BB,control,Phase 1,B,0.918
763,BB,control,Phase 1,C,0.918
764,BB,control,Phase 1,D,0.918
765,BB,control,Phase 2,A,0.918
766,BB,control,Phase 2,B,0.918
767,BB,control,Phase 2,C,0.918
768,BB,control,Phase 2,D,0.918
769,BB,control,Phase 1,A,0.918
770,BB,control,Phase 1,B,0.918
771,BB,control,Phase 1,C,0.918
772,BB,control,Phase 1,D,0.917
773,BB,control,Phase 2,A,0.918
774,BB,control,Phase 2,B,0.918
775,BB,control,Phase 2,C,0.918
776,BB,control,Phase 2,D,0.917
777,BB,control,Phase 1,A,0.917
778,BB,control,Phase 1,B,0.917
779,BB,control,Phase 1,C,0.918
780,BB,control,Phase 1,D,0.917
781,BB,control,Phase 2,A,0.917
782,BB,control,Phase 2,B,0.918
783,BB,control,Phase 2,C,0.918
784,BB,control,Phase 2,D,0.917
785,BB,control,Phase 1,A,0.918
786,BB,control,Phase 1,B,0.918
787,BB,control,Phase 1,C,0.918
788,BB,control,Phase 1,D,0.918
789,BB,control,Phase 2,A,0.918
790,BB,control,Phase 2,B,0.917
791,BB,control,Phase 2,C,0.917
792,BB,control,Phase 2,D,0.918
793,BB,control,Phase 1,A,0.918
794,BB,control,Phase 1,B,0.918
795,BB,control,Phase 1,C,0.917
796,BB,control,Phase 1,D,0.918
797,BB,control,Phase 2,A,0.918
798,BB,control,Phase 2,B,0.918
799,BB,control,Phase 2,C,0.917
800,BB,control,Phase 2,D,0.917
801,BB,control,Phase 1,A,0.918
802,BB,control,Phase 1,B,0.918
803,BB,control,Phase 1,C,0.918
804,BB,control,Phase 1,D,0.918
805,BB,control,Phase 2,A,0.918
806,BB,control,Phase 2,B,0.918
807,BB,control,Phase 2,C,0.917
808,BB,control,Phase 2,D,0.917
809,BB,control,Phase 1,A,0.918
810,BB,control,Phase 1,B,0.917
811,BB,control,Phase 1,C,0.917
812,BB,control,Phase 1,D,0.918
813,BB,control,Phase 2,A,0.917
814,BB,control,Phase 2,B,0.917
815,BB,control,Phase 2,C,0.918
816,BB,control,Phase 2,D,0.918
817,BB,control,Phase 1,A,0.918
818,BB,control,Phase 1,B,0.918
819,BB,control,Phase 1,C,0.918
820,BB,control,Phase 1,D,0.918
821,BB,control,Phase 2,A,0.917
822,BB,control,Phase 2,B,0.918
823,BB,control,Phase 2,C,0.918
824,BB,control,Phase 2,D,0.918
825,BB,control,Phase 1,A,0.918
826,BB,control,Phase 1,B,0.918
827,BB,control,Phase 1,C,0.917
828,BB,control,Phase 1,D,0.918
829,BB,control,Phase 2,A,0.918
830,BB,control,Phase 2,B,0.917
831,BB,control,Phase 2,C,0.918
832,BB,control,Phase 2,D,0.918
833,BB,control,Phase 1,A,0.918
834,BB,control,Phase 1,B,0.917
835,BB,control,Phase 1,C,0.918
836,BB,control,Phase 1,D,0.918
837,BB,control,Phase 2,A,0.918
838,BB,control,Phase 2,B,0.917
839,BB,control,Phase 2,C,0.918
840,BB,control,Phase 2,D,0.917
841,BB,control,Phase 1,A,0.918
842,BB,control,Phase 1,B,0.917
843,BB,control,Phase 1,C,0.917
844,BB,control,Phase 1,D,0.918
845,BB,control,Phase 2,A,0.918
846,BB,control,Phase 2,B,0.917
847,BB,control,Phase 2,C,0.918
848,BB,control,Phase 2,D,0.917
849,BB,control,Phase 1,A,0.918
850,BB,control,Phase 1,B,0.918
851,BB,control,Phase 1,C,0.918
852,BB,control,Phase 1,D,0.917
853,BB,control,Phase 2,A,0.918
854,BB,control,Phase 2,B,0.917
855,BB,control,Phase 2,C,0.918
856,BB,control,Phase 2,D,0.918
857,BB,control,Phase 1,A,0.917
858,BB,control,Phase 1,B,0.918
859,BB,control,Phase 1,C,0.918
860,BB,control,Phase 1,D,0.918
861,BB,control,Phase 2,A,0.918
862,BB,control,Phase 2,B,0.918
863,BB,control,Phase 2,C,0.918
864,BB,control,Phase 2,D,0.918
865,BB,control,Phase 1,A,0.918
866,BB,control,Phase 1,B,0.918
867,BB,control,Phase 1,C,0.918
868,BB,control,Phase 1,D,0.917
869,BB,control,Phase 2,A,0.917
870,BB,control,Phase 2,B,0.918
871,BB,control,Phase 2,C,0.917
872,BB,control,Phase 2,D,0.918
873,BB,control,Phase 1,A,0.918
874,BB,control,Phase 1,B,0.918
875,BB,control,Phase 1,C,0.918
876,BB,control,Phase 1,D,0.918
877,BB,control,Phase 2,A,0.917
878,BB,control,Phase 2,B,0.918
879,BB,control,Phase 2,C,0.918
880,BB,control,Phase 2,D,0.917
881,BB,control,Phase 1,A,0.918
882,BB,control,Phase 1,B,0.917
883,BB,control,Phase 1,C,0.917
884,BB,control,Phase 1,D,0.917
885,BB,control,Phase 2,A,0.917
886,BB,control,Phase 2,B,0.918
887,BB,control,Phase 2,C,0.918
888,BB,control,Phase 2,D,0.917
889,BB,control,Phase 1,A,0.918
890,BB,control,Phase 1,B,0.917
891,BB,control,Phase 1,C,0.917
892,BB,control,Phase 1,D,0.918
893,BB,control,Phase 2,A,0.917
894,BB,control,Phase 2,B,0.917
895,BB,control,Phase 2,C,0.917
896,BB,control,Phase 2,D,0.917
897,BB,control,Phase 1,A,0.918
898,BB,control,Phase 1,B,0.918
899,BB,control,Phase 1,C,0.918
900,BB,control,Phase 1,D,0.918
901,BB,control,Phase 2,A,0.918
902,BB,control,Phase 2,B,0.918
903,BB,control,Phase 2,C,0.918
904,BB,control,Phase 2,D,0.918
905,BB,control,Phase 1,A,0.918
906,BB,control,Phase 1,B,0.918
907,BB,control,Phase 1,C,0.918
908,BB,control,Phase 1,D,0.918
909,BB,control,Phase 2,A,0.918
910,BB,control,Phase 2,B,0.918
911,BB,control,Phase 2,C,0.918
912,BB,control,Phase 2,D,0.918
913,BB,control,Phase 1,A,0.918
914,BB,control,Phase 1,B,0.918
915,BB,control,Phase 1,C,0.917
916,BB,control,Phase 1,D,0.917
917,BB,control,Phase 2,A,0.918
918,BB,control,Phase 2,B,0.918
919,BB,control,Phase 2,C,0.918
920,BB,control,Phase 2,D,0.918
921,BB,control,Phase 1,A,0.918
922,BB,control,Phase 1,B,0.917
923,BB,control,Phase 1,C,0.917
924,BB,control,Phase 1,D,0.917
925,BB,control,Phase 2,A,0.918
926,BB,control,Phase 2,B,0.918
927,BB,control,Phase 2,C,0.918
928,BB,control,Phase 2,D,0.918
929,BB,control,Phase 1,A,0.917
930,BB,control,Phase 1,B,0.917
931,BB,control,Phase 1,C,0.918
932,BB,control,Phase 1,D,0.918
933,BB,control,Phase 2,A,0.918
934,BB,control,Phase 2,B,0.918
935,BB,control,Phase 2,C,0.918
936,BB,control,Phase 2,D,0.917
937,BB,control,Phase 1,A,0.917
938,BB,control,Phase 1,B,0.918
939,BB,control,Phase 1,C,0.917
940,BB,control,Phase 1,D,0.917
941,BB,control,Phase 2,A,0.917
942,BB,control,Phase 2,B,0.918
943,BB,control,Phase 2,C,0.918
944,BB,control,Phase 2,D,0.918
945,BB,control,Phase 1,A,0.917
946,BB,control,Phase 1,B,0.918
947,BB,control,Phase 1,C,0.918
948,BB,control,Phase 1,D,0.918
949,BB,control,Phase 2,A,0.918
950,BB,control,Phase 2,B,0.918
951,BB,control,Phase 2,C,0.917
952,BB,control,Phase 2,D,0.917
953,BB,control,Phase 1,A,0.918
954,BB,control,Phase 1,B,0.918
955,BB,control,Phase 1,C,0.918
956,BB,control,Phase 1,D,0.917
957,BB,control,Phase 2,A,0.918
958,BB,control,Phase 2,B,0.918
959,BB,control,Phase 2,C,0.918
960,BB,control,Phase 2,D,0.918
961,BB,control,Phase 1,A,0.918
962,BB,control,Phase 1,B,0.918
963,BB,control,Phase 1,C,0.918
964,BB,control,Phase 1,D,0.918
965,BB,control,Phase 2,A,0.918
966,BB,control,Phase 2,B,0.918
967,BB,control,Phase 2,C,0.917
968,BB,control,Phase 2,D,0.917
969,BB,control,Phase 1,A,0.918
970,BB,control,Phase 1,B,0.917
971,BB,control,Phase 1,C,0.918
972,BB,control,Phase 1,D,0.917
973,BB,control,Phase 2,A,0.917
974,BB,control,Phase 2,B,0.918
975,BB,control,Phase 2,C,0.918
976,BB,control,Phase 2,D,0.917
977,BB,control,Phase 1,A,0.918
978,BB,control,Phase 1,B,0.917
979,BB,control,Phase 1,C,0.918
980,BB,control,Phase 1,D,0.918
981,BB,control,Phase 2,A,0.918
982,BB,control,Phase 2,B,0.917
983,BB,control,Phase 2,C,0.917
984,BB,control,Phase 2,D,0.917
985,BB,control,Phase 1,A,0.918
986,BB,control,Phase 1,B,0.918
987,BB,control,Phase 1,C,0.917
988,BB,control,Phase 1,D,0.918
989,BB,control,Phase 2,A,0.918
990,BB,control,Phase 2,B,0.918
991,BB,control,Phase 2,C,0.918
992,BB,control,Phase 2,D,0.918
993,BB,control,Phase 1,A,0.918
994,BB,control,Phase 1,B,0.918
995,BB,control,Phase 1,C,0.917
996,BB,control,Phase 1,D,0.917
997,BB,control,Phase 2,A,0.918
998,BB,control,Phase 2,B,0.918
999,BB,control,Phase 2,C,0.917
1000,BB,control,Phase 2,D,0.918
1001,BB,control,Phase 1,A,0.918
1002,BB,control,Phase 1,B,0.918
1003,BB,control,Phase 1,C,0.917
1004,BB,control,Phase 1,D,0.918
1005,BB,control,Phase 2,A,0.918
1006,BB,control,Phase 2,B,0.917
1007,BB,control,Phase 2,C,0.918
1008,BB,control,Phase 2,D,0.918
1009,BB,control,Phase 1,A,0.918
1010,BB,control,Phase 1,B,0.918
1011,BB,control,Phase 1,C,0.918
1012,BB,control,Phase 1,D,0.918
1013,BB,control,Phase 2,A,0.918
1014,BB,control,Phase 2,B,0.918
1015,BB,control,Phase 2,C,0.918
1016,BB,control,Phase 2,D,0.917
1017,BB,control,Phase 1,A,0.918
1018,BB,control,Phase 1,B,0.918
1019,BB,control,Phase 1,C,0.917
1020,BB,control,Phase 1,D,0.917
1021,BB,control,Phase 2,A,0.917
1022,BB,control,Phase 2,B,0.918
1023,BB,control,Phase 2,C,0.917
1024,BB,control,Phase 2,D,0.918
1025,BB,control,Phase 1,A,0.918
1026,BB,control,Phase 1,B,0.918
1027,BB,control,Phase 1,C,0.918
1028,BB,control,Phase 1,D,0.918
1029,BB,control,Phase 2,A,0.918
1030,BB,control,Phase 2,B,0.917
1031,BB,control,Phase 2,C,0.917
1032,BB,control,Phase 2,D,0.918
1033,BB,control,Phase 1,A,0.918
1034,BB,control,Phase 1,B,0.918
1035,BB,control,Phase 1,C,0.918
1036,BB,control,Phase 1,D,0.918
1037,BB,control,Phase 2,A,0.918
1038,BB,control,Phase 2,B,0.917
1039,BB,control,Phase 2,C,0.918
1040,BB,control,Phase 2,D,0.918
1041,BB,control,Phase 1,A,0.918
1042,BB,control,Phase 1,B,0.918
1043,BB,control,Phase 1,C,0.918
1044,BB,control,Phase 1,D,0.918
1045,BB,control,Phase 2,A,0.918
1046,BB,control,Phase 2,B,0.918
1047,BB,control,Phase 2,C,0.918
1048,BB,control,Phase 2,D,0.918
1049,BB,control,Phase 1,A,0.917
1050,BB,control,Phase 1,B,0.918
1051,BB,control,Phase 1,C,0.917
1052,BB,control,Phase 1,D,0.917
1053,BB,control,Phase 2,A,0.918
1054,BB,control,Phase 2,B,0.918
1055,BB,control,Phase 2,C,0.917
1056,BB,control,Phase 2,D,0.917
1057,BB,control,Phase 1,A,0.917
1058,BB,control,Phase 1,B,0.918
1059,BB,control,Phase 1,C,0.917
1060,BB,control,Phase 1,D,0.918
1061,BB,control,Phase 2,A,0.917
1062,BB,control,Phase 2,B,0.918
1063,BB,control,Phase 2,C,0.918
1064,BB,control,Phase 2,D,0.917
1065,BB,control,Phase 1,A,0.918
1066,BB,control,Phase 1,B,0.917
1067,BB,control,Phase 1,C,0.917
1068,BB,control,Phase 1,D,0.918
1069,BB,control,Phase 2,A,0.918
1070,BB,control,Phase 2,B,0.917
1071,BB,control,Phase 2,C,0.918
1072,BB,control,Phase 2,D,0.917
1073,BB,control,Phase 1,A,0.918
1074,BB,control,Phase 1,B,0.918
1075,BB,control,Phase 1,C,0.918
1076,BB,control,Phase 1,D,0.918
1077,BB,control,Phase 2,A,0.918
1078,BB,control,Phase 2,B,0.918
1079,BB,control,Phase 2,C,0.917
1080,BB,control,Phase 2,D,0.917
1081,BB,control,Phase 1,A,0.918
1082,BB,control,Phase 1,B,0.918
1083,BB,control,Phase 1,C,0.918
1084,BB,control,Phase 1,D,0.918
1085,BB,control,Phase 2,A,0.918
1086,BB,control,Phase 2,B,0.918
1087,BB,control,Phase 2,C,0.917
1088,BB,control,Phase 2,D,0.917
1089,BB,control,Phase 1,A,0.917
1090,BB,control,Phase 1,B,0.918
1091,BB,control,Phase 1,C,0.917
1092,BB,control,Phase 1,D,0.918
1093,BB,control,Phase 2,A,0.918
1094,BB,control,Phase 2,B,0.918
1095,BB,control,Phase 2,C,0.917
1096,BB,control,Phase 2,D,0.917
1097,BB,control,Phase 1,A,0.918
1098,BB,control,Phase 1,B,0.918
1099,BB,control,Phase 1,C,0.918
1100,BB,control,Phase 1,D,0.918
1101,BB,control,Phase 2,A,0.917
1102,BB,control,Phase 2,B,0.918
1103,BB,control,Phase 2,C,0.918
1104,BB,control,Phase 2,D,0.917
1105,BB,control,Phase 1,A,0.918
1106,BB,control,Phase 1,B,0.918
1107,BB,control,Phase 1,C,0.918
1108,BB,control,Phase 1,D,0.918
1109,BB,control,Phase 2,A,0.918
1110,BB,control,Phase 2,B,0.918
1111,BB,control,Phase 2,C,0.917
1112,BB,control,Phase 2,D,0.917
1113,BB,control,Phase 1,A,0.917
1114,BB,control,Phase 1,B,0.918
1115,BB,control,Phase 1,C,0.918
1116,BB,control,Phase 1,D,0.918
1117,BB,control,Phase 2,A,0.917
1118,BB,control,Phase 2,B,0.917
1119,BB,control,Phase 2,C,0.918
1120,BB,control,Phase 2,D,0.918
1121,BB,control,Phase 1,A,0.918
1122,BB,control,Phase 1,B,0.917
1123,BB,control,Phase 1,C,0.918
1124,BB,control,Phase 1,D,0.917
1125,BB,control,Phase 2,A,0.917
1126,BB,control,Phase 2,B,0.918
1127,BB,control,Phase 2,C,0.917
1128,BB,control,Phase 2,D,0.918
1129,BB,control,Phase 1,A,0.918
1130,BB,control,Phase 1,B,0.917
1131,BB,control,Phase 1,C,0.918
1132,BB,control,Phase 1,D,0.917
1133,BB,control,Phase 2,A,0.918
1134,BB,control,Phase 2,B,0.918
1135,BB,control,Phase 2,C,0.917
1136,BB,control,Phase 2,D,0.918
1137,BB,control,Phase 1,A,0.918
1138,BB,control,Phase 1,B,0.918
1139,BB,control,Phase 1,C,0.917
1140,BB,control,Phase 1,D,0.918
1141,BB,control,Phase 2,A,0.918
1142,BB,control,Phase 2,B,0.917
1143,BB,control,Phase 2,C,0.917
1144,BB,control,Phase 2,D,0.918
1145,BB,control,Phase 1,A,0.918
1146,BB,control,Phase 1,B,0.918
1147,BB,control,Phase 1,C,0.917
1148,BB,control,Phase 1,D,0.918
1149,BB,control,Phase 2,A,0.917
1150,BB,control,Phase 2,B,0.918
1151,BB,control,Phase 2,C,0.918
1152,BB,control,Phase 2,D,0.917
1153,BB,control,Phase 1,A,0.918
1154,BB,control,Phase 1,B,0.918
1155,BB,control,Phase 1,C,0.918
1156,BB,control,Phase 1,D,0.917
1157,BB,control,Phase 2,A,0.918
1158,BB,control,Phase 2,B,0.918
1159,BB,control,Phase 2,C,0.918
1160,BB,control,Phase 2,D,0.917
1161,BB,control,Phase 1,A,0.918
1162,BB,control,Phase 1,B,0.917
1163,BB,control,Phase 1,C,0.918
1164,BB,control,Phase 1,D,0.918
1165,BB,control,Phase 2,A,0.918
1166,BB,control,Phase 2,B,0.918
1167,BB,control,Phase 2,C,0.918
1168,BB,control,Phase 2,D,0.917
1169,BB,control,Phase 1,A,0.917
1170,BB,control,Phase 1,B,0.917
1171,BB,control,Phase 1,C,0.918
1172,BB,control,Phase 1,D,0.917
1173,BB,control,Phase 2,A,0.917
1174,BB,control,Phase 2,B,0.917
1175,BB,control,Phase 2,C,0.918
1176,BB,control,Phase 2,D,0.918
1177,BB,control,Phase 1,A,0.917
1178,BB,control,Phase 1,B,0.917
1179,BB,control,Phase 1,C,0.917
1180,BB,control,Phase 1,D,0.918
1181,BB,control,Phase 2,A,0.918
1182,BB,control,Phase 2,B,0.918
1183,BB,control,Phase 2,C,0.918
1184,BB,control,Phase 2,D,0.918
1185,BB,control,Phase 1,A,0.918
1186,BB,control,Phase 1,B,0.918
1187,BB,control,Phase 1,C,0.918
1188,BB,control,Phase 1,D,0.918
1189,BB,control,Phase 2,A,0.918
1190,BB,control,Phase 2,B,0.917
1191,BB,control,Phase 2,C,0.918
1192,BB,control,Phase 2,D,0.918
1193,BB,control,Phase 1,A,0.917
1194,BB,control,Phase 1,B,0.917
1195,BB,control,Phase 1,C,0.918
1196,BB,control,Phase 1,D,0.917
1197,BB,control,Phase 2,A,0.918
1198,BB,control,Phase 2,B,0.918
1199,BB,control,Phase 2,C,0.918
1200,BB,control,Phase 2,D,0.918
1201,BB,control,Phase 1,A,0.918
1202,BB,control,Phase 1,B,0.918
1203,BB,control,Phase 1,C,0.918
1204,BB,control,Phase 1,D,0.918
1205,BB,control,Phase 2,A,0.917
1206,BB,control,Phase 2,B,0.918
1207,BB,control,Phase 2,C,0.918
1208,BB,control,Phase 2,D,0.918
1209,BB,control,Phase 1,A,0.917
1210,BB,control,Phase 1,B,0.917
1211,BB,control,Phase 1,C,0.918
1212,BB,control,Phase 1,D,0.917
1213,BB,control,Phase 2,A,0.918
1214,BB,control,Phase 2,B,0.918
1215,BB,control,Phase 2,C,0.918
1216,BB,control,Phase 2,D,0.917
1217,BB,control,Phase 1,A,0.917
1218,BB,control,Phase 1,B,0.918
1219,BB,control,Phase 1,C,0.917
1220,BB,control,Phase 1,D,0.917
1221,BB,control,Phase 2,A,0.917
1222,BB,control,Phase 2,B,0.917
1223,BB,control,Phase 2,C,0.918
1224,BB,control,Phase 2,D,0.917
1225,BB,control,Phase 1,A,0.917
1226,BB,control,Phase 1,B,0.917
1227,BB,control,Phase 1,C,0.918
1228,BB,control,Phase 1,D,0.918
1229,BB,control,Phase 2,A,0.918
1230,BB,control,Phase 2,B,0.918
1231,BB,control,Phase 2,C,0.917
1232,BB,control,Phase 2,D,0.917
1233,BB,control,Phase 1,A,0.917
1234,BB,control,Phase 1,B,0.917
1235,BB,control,Phase 1,C,0.918
1236,BB,control,Phase 1,D,0.917
1237,BB,control,Phase 2,A,0.918
1238,BB,control,Phase 2,B,0.918
1239,BB,control,Phase 2,C,0.918
1240,BB,control,Phase 2,D,0.918
1241,BB,control,Phase 1,A,0.917
1242,BB,control,Phase 1,B,0.918
1243,BB,control,Phase 1,C,0.918
1244,BB,control,Phase 1,D,0.918
1245,BB,control,Phase 2,A,0.917
1246,BB,control,Phase 2,B,0.918
1247,BB,control,Phase 2,C,0.917
1248,BB,control,Phase 2,D,0.918
1249,BB,control,Phase 1,A,0.918
1250,BB,control,Phase 1,B,0.918
1251,BB,control,Phase 1,C,0.918
1252,BB,control,Phase 1,D,0.918
1253,BB,control,Phase 2,A,0.918
1254,BB,control,Phase 2,B,0.918
1255,BB,control,Phase 2,C,0.917
1256,BB,control,Phase 2,D,0.918
1257,BB,control,Phase 1,A,0.918
1258,BB,control,Phase 1,B,0.918
1259,BB,control,Phase 1,C,0.918
1260,BB,control,Phase 1,D,0.918
1261,BB,control,Phase 2,A,0.918
1262,BB,control,Phase 2,B,0.918
1263,BB,control,Phase 2,C,0.917
1264,BB,control,Phase 2,D,0.917
1265,BB,control,Phase 1,A,0.918
1266,BB,control,Phase 1,B,0.918
1267,BB,control,Phase 1,C,0.918
1268,BB,control,Phase 1,D,0.918
1269,BB,control,Phase 2,A,0.918
1270,BB,control,Phase 2,B,0.918
1271,BB,control,Phase 2,C,0.917
1272,BB,control,Phase 2,D,0.918
1273,BB,control,Phase 1,A,0.918
1274,BB,control,Phase 1,B,0.917
1275,BB,control,Phase 1,C,0.918
1276,BB,control,Phase 1,D,0.918
1277,BB,control,Phase 2,A,0.918
1278,BB,control,Phase 2,B,0.918
1279,BB,control,Phase 2,C,0.918
1280,BB,control,Phase 2,D,0.918
1281,BB,control,Phase 1,A,0.918
1282,BB,control,Phase 1,B,0.918
1283,BB,control,Phase 1,C,0.917
1284,BB,control,Phase 1,D,0.918
1285,BB,control,Phase 2,A,0.917
1286,BB,control,Phase 2,B,0.918
1287,BB,control,Phase 2,C,0.917
1288,BB,control,Phase 2,D,0.918
1289,BB,control,Phase 1,A,0.918
1290,BB,control,Phase 1,B,0.917
1291,BB,control,Phase 1,C,0.917
1292,BB,control,Phase 1,D,0.918
1293,BB,control,Phase 2,A,0.917
1294,BB,control,Phase 2,B,0.918
1295,BB,control,Phase 2,C,0.917
1296,BB,control,Phase 2,D,0.918
1297,BB,control,Phase 1,A,0.918
1298,BB,control,Phase 1,B,0.917
1299,BB,control,Phase 1,C,0.918
1300,BB,control,Phase 1,D,0.918
1301,BB,control,Phase 2,A,0.917
1302,BB,control,Phase 2,B,0.918
1303,BB,control,Phase 2,C,0.917
1304,BB,control,Phase 2,D,0.918
1305,BB,control,Phase 1,A,0.918
1306,BB,control,Phase 1,B,0.918
1307,BB,control,Phase 1,C,0.917
1308,BB,control,Phase 1,D,0.918
1309,BB,control,Phase 2,A,0.918
1310,BB,control,Phase 2,B,0.918
1311,BB,control,Phase 2,C,0.917
1312,BB,control,Phase 2,D,0.918
1313,BB,control,Phase 1,A,0.918
1314,BB,control,Phase 1,B,0.918
1315,BB,control,Phase 1,C,0.917
1316,BB,control,Phase 1,D,0.917
1317,BB,control,Phase 2,A,0.918
1318,BB,control,Phase 2,B,0.918
1319,BB,control,Phase 2,C,0.917
1320,BB,control,Phase 2,D,0.918
1321,BB,control,Phase 1,A,0.918
1322,BB,control,Phase 1,B,0.918
1323,BB,control,Phase 1,C,0.918
1324,BB,control,Phase 1,D,0.917
1325,BB,control,Phase 2,A,0.918
1326,BB,control,Phase 2,B,0.917
1327,BB,control,Phase 2,C,0.917
1328,BB,control,Phase 2,D,0.918
1329,BB,control,Phase 1,A,0.918
1330,BB,control,Phase 1,B,0.918
1331,BB,control,Phase 1,C,0.918
1332,BB,control,Phase 1,D,0.918
1333,BB,control,Phase 2,A,0.918
1334,BB,control,Phase 2,B,0.918
1335,BB,control,Phase 2,C,0.918
1336,BB,control,Phase 2,D,0.918
1337,BB,control,Phase 1,A,0.918
1338,BB,control,Phase 1,B,0.918
1339,BB,control,Phase 1,C,0.917
1340,BB,control,Phase 1,D,0.917
1341,BB,control,Phase 2,A,0.917
1342,BB,control,Phase 2,B,0.918
1343,BB,control,Phase 2,C,0.917
1344,BB,control,Phase 2,D,0.917
1345,BB,control,Phase 1,A,0.918
1346,BB,control,Phase 1,B,0.918
1347,BB,control,Phase 1,C,0.918
1348,BB,control,Phase 1,D,0.917
1349,BB,control,Phase 2,A,0.917
1350,BB,control,Phase 2,B,0.918
1351,BB,control,Phase 2,C,0.918
1352,BB,control,Phase 2,D,0.918
1353,BB,control,Phase 1,A,0.918
1354,BB,control,Phase 1,B,0.917
1355,BB,control,Phase 1,C,0.918
1356,BB,control,Phase 1,D,0.917
1357,BB,control,Phase 2,A,0.918
1358,BB,control,Phase 2,B,0.918
1359,BB,control,Phase 2,C,0.918
1360,BB,control,Phase 2,D,0.918
1361,BB,control,Phase 1,A,0.918
1362,BB,control,Phase 1,B,0.918
1363,BB,control,Phase 1,C,0.918
1364,BB,control,Phase 1,D,0.918
1365,BB,control,Phase 2,A,0.918
1366,BB,control,Phase 2,B,0.918
1367,BB,control,Phase 2,C,0.918
1368,BB,control,Phase 2,D,0.917
1369,BB,control,Phase 1,A,0.918
1370,BB,control,Phase 1,B,0.918
1371,BB,control,Phase 1,C,0.918
1372,BB,control,Phase 1,D,0.918
1373,BB,control,Phase 2,A,0.918
1374,BB,control,Phase 2,B,0.918
1375,BB,control,Phase 2,C,0.917
1376,BB,control,Phase 2,D,0.918
1377,BB,control,Phase 1,A,0.918
1378,BB,control,Phase 1,B,0.918
1379,BB,control,Phase 1,C,0.917
1380,BB,control,Phase 1,D,0.918
1381,BB,control,Phase 2,A,0.918
1382,BB,control,Phase 2,B,0.917
1383,BB,control,Phase 2,C,0.918
1384,BB,control,Phase 2,D,0.918
1385,BB,control,Phase 1,A,0.918
1386,BB,control,Phase 1,B,0.917
1387,BB,control,Phase 1,C,0.917
1388,BB,control,Phase 1,D,0.918
1389,BB,control,Phase 2,A,0.918
1390,BB,control,Phase 2,B,0.918
1391,BB,control,Phase 2,C,0.917
1392,BB,control,Phase 2,D,0.917
1393,BB,control,Phase 1,A,0.918
1394,BB,control,Phase 1,B,0.918
1395,BB,control,Phase 1,C,0.918
1396,BB,control,Phase 1,D,0.917
1397,BB,control,Phase 2,A,0.917
1398,BB,control,Phase 2,B,0.918
1399,BB,control,Phase 2,C,0.917
1400,BB,control,Phase 2,D,0.918
1401,ISO,main,Phase 1,A,0.094
1402,ISO,main,Phase 1,B,0.918
1403,ISO,main,Phase 1,C,0.917
1404,ISO,main,Phase 2,A,0.094
1405,ISO,main,Phase 2,B,0.918
1406,ISO,main,Phase 2,C,0.918
1407,ISO,main,Phase 1,A,0.094
1408,ISO,main,Phase 1,B,0.918
1409,ISO,main,Phase 1,C,0.918
1410,ISO,main,Phase 2,A,0.094
1411,ISO,main,Phase 2,B,0.917
1412,ISO,main,Phase 2,C,0.918
1413,ISO,main,Phase 1,A,0.094
1414,ISO,main,Phase 1,B,0.918
1415,ISO,main,Phase 1,C,0.918
1416,ISO,main,Phase 2,A,0.094
1417,ISO,main,Phase 2,B,0.918
1418,ISO,main,Phase 2,C,0.917
1419,ISO,main,Phase 1,A,0.094
1420,ISO,main,Phase 1,B,0.918
1421,ISO,main,Phase 1,C,0.917
1422,ISO,main,Phase 2,A,0.094
1423,ISO,main,Phase 2,B,0.918
1424,ISO,main,Phase 2,C,0.917
1425,ISO,main,Phase 1,A,0.094
1426,ISO,main,Phase 1,B,0.917
1427,ISO,main,Phase 1,C,0.917
1428,ISO,main,Phase 2,A,0.094
1429,ISO,main,Phase 2,B,0.918
1430,ISO,main,Phase 2,C,0.917
1431,ISO,main,Phase 1,A,0.094
1432,ISO,main,Phase 1,B,0.917
1433,ISO,main,Phase 1,C,0.918
1434,ISO,main,Phase 2,A,0.094
1435,ISO,main,Phase 2,B,0.917
1436,ISO,main,Phase 2,C,0.917
1437,ISO,main,Phase 1,A,0.094
1438,ISO,main,Phase 1,B,0.918
1439,ISO,main,Phase 1,C,0.918
1440,ISO,main,Phase 2,A,0.094
1441,ISO,main,Phase 2,B,0.917
1442,ISO,main,Phase 2,C,0.918
1443,ISO,main,Phase 1,A,0.094
1444,ISO,main,Phase 1,B,0.917
1445,ISO,main,Phase 1,C,0.918
